N° BOLETIN;PATENTE;FECHA EMISION;AÑO DEL PERMISO;VALOR PERMISO; VALOR IPC;VALOR MULTA;TOTAL A PAGAR;TIPO DE PAGO; CAJA;TIPO VEHICULO;FECHA PAGO; Codigo Sii ; Clasificacion ; Fondos a Terceros 
1218;XR-7360-0;30-03-2021;2021;28055;0;0;28055;CONTADO   ;PRESENCIAL;CAMIONETA ;26-04-2021;CT166003504;NORMAL;No
580;XR-9463-2;24-03-2021;2021;36032;0;0;36032;CONTADO   ;PRESENCIAL;MINIBUS PA;25-03-2021;VN111009806;NORMAL;No
487;XS-5972-6;19-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;24-03-2021;SD207001904;NORMAL;No
2412;XU-4746-8;17-11-2021;2021;52161;782;1588;54531;CONTADO   ;PRESENCIAL;CAMION    ;18-11-2021; ;NORMAL;No
1699;XU-4979-7;17-07-2021;2021;25489;306;1548;27343;CONTADO   ;PRESENCIAL;CAMIONETA ;24-08-2021;CT050019904;NORMAL;No
690;XU-5039-6;29-03-2021;2020;24837;770;4609;30216;CONTADO   ;PRESENCIAL;FURGON    ;31-03-2021;CO052003804;NORMAL;No
691;XU-5039-6;29-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;FURGON    ;31-03-2021;CO052003804;NORMAL;No
640;XU-7989-0;26-03-2021;2020;24837;770;4609;30216;CONTADO   ;PRESENCIAL;AUTOMOVIL ;26-03-2021;SD184011304;NORMAL;No
641;XU-7989-0;26-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;26-03-2021;SD184011304;NORMAL;No
467;XV-5014-5;18-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;18-03-2021;CT235008904;NORMAL;No
918;XV-5480-9;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT050020504;NORMAL;No
880;XV-8700-6;30-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;STATION WA;31-03-2021;SU079003304;NORMAL;No
1386;XY-9258-9;17-04-2021;2021;28792;58;433;29283;CONTADO   ;PRESENCIAL;STATION WA;30-04-2021;SU176016204;NORMAL;No
684;YA-3117-1;29-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;29-03-2021;HB050005204;NORMAL;No
1079;YA-3500-2;21-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;FURGON    ;31-03-2021;CO197001205;NORMAL;No
618;YA-3742-0;25-03-2021;2021;26366;0;0;26366;CONTADO   ;PRESENCIAL;CAMIONETA ;25-03-2021;CT235008905;NORMAL;No
703;YA-3788-9;29-03-2021;2021;31716;0;0;31716;CONTADO   ;PRESENCIAL;CAMIONETA ;30-03-2021;CT166003505;NORMAL;No
2067;YA-3836-2;25-08-2021;2021;13354;0;0;13354;2ª Cuota  ;PAGADO INTERNET;CAMIONETA ;28-09-2021;CT235008905;NORMAL;No
849;YA-3836-2;30-03-2021;2021;13183;0;0;13183;1ª Cuota  ;PRESENCIAL;CAMIONETA ;16-04-2021;CT235008905;NORMAL;No
1121;YA-5040-0;26-03-2021;2021;26835;0;0;26835;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT166003204;NORMAL;No
1254;YA-8040-7;31-03-2021;2021;29697;0;0;29697;CONTADO   ;PRESENCIAL;AUTOMOVIL ;27-04-2021;SD160012405;NORMAL;No
603;YE-3592-3;24-03-2021;2020;150966;3623;13913;168502;CONTADO   ;PRESENCIAL;CHASIS CAB;25-03-2021; ;NORMAL;No
933;YE-3765-9;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;FURGON    ;31-03-2021;VN132001605;NORMAL;No
1376;YE-6551-2;12-04-2021;2021;46525;93;699;47317;CONTADO   ;PRESENCIAL;STATION WA;30-04-2021;VN079005707;NORMAL;No
856;YF-6912-1;30-03-2021;2021;26647;0;0;26647;CONTADO   ;PRESENCIAL;STATION WA;31-03-2021;SU227018605;NORMAL;No
1132;YG-4425-5;27-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;JEEP      ;31-03-2021;SU229017505;NORMAL;No
947;YH-1321-4;31-03-2021;2021;26366;0;0;26366;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT235008905;NORMAL;No
2202;YH-3066-6;28-09-2021;2021;52161;0;0;52161;CONTADO   ;PRESENCIAL;CAMION    ;28-09-2021; ;NORMAL;No
597;YJ-4857-8;24-03-2021;2021;44476;0;0;44476;CONTADO   ;PRESENCIAL;STATION WA;25-03-2021;SU132006205;NORMAL;No
1599;YJ-5570-1;04-06-2021;2020;50322;1661;7018;59001;CONTADO   ;PRESENCIAL;CAMION    ;08-06-2021; ;NORMAL;No
2236;YJ-5570-1;29-09-2021;2021;52161;0;0;52161;CONTADO   ;PRESENCIAL;CAMION    ;29-09-2021; ;NORMAL;No
395;YK-7046-2;11-03-2021;2021;30213;0;0;30213;CONTADO   ;PRESENCIAL;CAMIONETA ;11-03-2021;CT176017605;NORMAL;No
2249;YN-5615-9;30-09-2021;2021;52161;0;0;52161;CONTADO   ;PRESENCIAL;CAMION    ;05-10-2021; ;NORMAL;No
631;YN-5810-0;25-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;25-03-2021;HB077011005;NORMAL;No
448;YP-9931-4;15-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;16-03-2021;CT111002605;NORMAL;No
508;YPN-477-3;19-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CARRO ARRA;22-03-2021; ;NORMAL;No
1318;YR-1539-5;21-04-2021;2020;27700;914;5580;34194;CONTADO   ;PRESENCIAL;CAMIONETA ;30-04-2021;CT166002805;NORMAL;No
1319;YR-1539-5;21-04-2021;2021;25991;52;391;26434;CONTADO   ;PRESENCIAL;CAMIONETA ;30-04-2021;CT166002805;NORMAL;No
1156;YR-3150-1;27-03-2021;2021;29087;0;0;29087;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT176020005;NORMAL;No
628;YR-8474-5;25-03-2021;2021;31716;0;0;31716;CONTADO   ;PRESENCIAL;CAMIONETA ;25-03-2021;CT166003505;NORMAL;No
511;YRB-522-7;19-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CARRO ARRA;22-03-2021; ;NORMAL;No
1683;YRV-010-0;06-07-2021;2021;25489;306;1548;27343;CONTADO   ;PRESENCIAL;CARRO ARRA;06-07-2021; ;NORMAL;No
224;YRV-017-0;22-01-2021;2020;24837;522;3804;29163;CONTADO   ;PRESENCIAL;CARRO ARRA;26-01-2021; ;NORMAL;No
2125;YRV-017-0;03-09-2021;2021;25489;535;2342;28366;CONTADO   ;PRESENCIAL;CARRO ARRA;03-09-2021; ;NORMAL;No
972;YRV-020-0;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CARRO ARRA;31-03-2021; ;NORMAL;No
559;YRV-022-0;23-03-2021;2017;23115;2635;18540;44290;CONTADO   ;PRESENCIAL;CARRO ARRA;24-03-2021; ;NORMAL;No
560;YRV-022-0;23-03-2021;2018;23510;2116;13838;39464;CONTADO   ;PRESENCIAL;CARRO ARRA;24-03-2021; ;NORMAL;No
561;YRV-022-0;23-03-2021;2019;24177;1620;9287;35084;CONTADO   ;PRESENCIAL;CARRO ARRA;24-03-2021; ;NORMAL;No
562;YRV-022-0;23-03-2021;2020;24837;770;4609;30216;CONTADO   ;PRESENCIAL;CARRO ARRA;24-03-2021; ;NORMAL;No
563;YRV-022-0;23-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CARRO ARRA;24-03-2021; ;NORMAL;No
1500;YRV-023-5;27-05-2021;2019;24177;1765;10117;36059;CONTADO   ;PRESENCIAL;CARRO ARRA;28-05-2021; ;NORMAL;No
1501;YRV-023-5;27-05-2021;2020;24837;919;5409;31165;CONTADO   ;PRESENCIAL;CARRO ARRA;28-05-2021; ;NORMAL;No
1502;YRV-023-5;27-05-2021;2021;25489;153;769;26411;CONTADO   ;PRESENCIAL;CARRO ARRA;28-05-2021; ;NORMAL;No
584;YRV-027-8;24-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CARRO ARRA;25-03-2021; ;NORMAL;No
583;YRV-028-6;24-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CARRO ARRA;25-03-2021; ;NORMAL;No
582;YRV-029-4;24-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CARRO ARRA;25-03-2021; ;NORMAL;No
1323;YRV-030-8;27-04-2021;2021;25489;51;383;25923;CONTADO   ;PRESENCIAL;CARRO ARRA;30-04-2021; ;NORMAL;No
2145;YRV-036-7;07-09-2021;2021;25489;535;2342;28366;CONTADO   ;PRESENCIAL;CARRO ARRA;07-09-2021; ;NORMAL;No
2146;YRV-037-5;07-09-2021;2021;25489;535;2342;28366;CONTADO   ;PRESENCIAL;CARRO ARRA;07-09-2021; ;NORMAL;No
2410;YRV-038-3;16-11-2021;2021;25489;943;3172;29604;CONTADO   ;PRESENCIAL;CARRO ARRA;16-11-2021; ;NORMAL;No
585;YRV-039-1;24-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CARRO ARRA;25-03-2021; ;NORMAL;No
1199;YRV-041-3;12-04-2021;2019;24177;1668;9692;35537;CONTADO   ;PRESENCIAL;CARRO ARRA;16-04-2021; ;NORMAL;No
1200;YRV-041-3;12-04-2021;2020;24837;820;5003;30660;CONTADO   ;PRESENCIAL;CARRO ARRA;16-04-2021; ;NORMAL;No
1201;YRV-041-3;12-04-2021;2021;25489;51;383;25923;CONTADO   ;PRESENCIAL;CARRO ARRA;16-04-2021; ;NORMAL;No
599;YRV-046-4;24-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CARRO ARRA;25-03-2021; ;NORMAL;No
2246;YRV-056-1;30-09-2021;2021;25489;535;2342;28366;CONTADO   ;PRESENCIAL;CARRO ARRA;30-09-2021; ;NORMAL;No
2139;YRV-061-8;06-09-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CARRO ARRA;07-09-2021; ;NORMAL;No
2172;YRV-062-6;15-09-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CARRO ARRA;20-09-2021; ;NORMAL;No
900;YRV-064-2;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CARRO ARRA;31-03-2021; ;NORMAL;No
1561;YRV-066-9;01-06-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CARRO ARRA;08-06-2021; ;NORMAL;No
826;YRV-067-7;30-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CARRO ARRA;31-03-2021; ;NORMAL;No
1412;YRV-068-5;04-05-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CARRO ARRA;11-05-2021; ;NORMAL;No
2049;YRV-069-3;25-08-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CARRO ARRA;30-08-2021; ;NORMAL;No
2148;YRV-071-5;07-09-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CARRO ARRA;07-09-2021; ;NORMAL;No
2308;YRV-073-1;18-10-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CARRO ARRA;19-10-2021; ;NORMAL;No
2515;YRV-076-6;22-12-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CARRO ARRA;22-12-2021; ;NORMAL;No
685;YS-5468-9;29-03-2021;2021;36782;0;0;36782;CONTADO   ;PRESENCIAL;STATION WA;29-03-2021;SU121002105;NORMAL;No
1970;YSC-053-5;06-08-2021;2021;25489;331;1937;27757;CONTADO   ;PRESENCIAL;CARRO ARRA;06-08-2021; ;NORMAL;No
1184;YU-4575-1;29-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;26-04-2021;CT166002505;NORMAL;No
1041;YX-3976-9;16-03-2021;2021;25897;0;0;25897;CONTADO   ;PRESENCIAL;STATION WA;31-03-2021;SU132004205;NORMAL;No
444;YX-4095-3;15-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;16-03-2021;HB243011705;NORMAL;No
1279;YX-5106-8;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;27-04-2021;CT176018805;NORMAL;No
1356;YY-2335-2;27-04-2021;2021;32489;65;488;33042;CONTADO   ;PRESENCIAL;CAMIONETA ;30-04-2021;CT235010105;NORMAL;No
2289;ZA-5169-K;12-10-2021;2021;51489;978;3935;56402;CONTADO   ;PRESENCIAL;MINIBUS   ;13-10-2021; ;NORMAL;No
2323;ZB-2641-K;20-10-2021;2020;24837;1416;7482;33735;CONTADO   ;PRESENCIAL;CAMIONETA ;21-10-2021;CT050023406;NORMAL;No
2300;ZB-2641-K;15-10-2021;2021;25489;637;2743;28869;CONTADO   ;PRESENCIAL;CAMIONETA ;18-10-2021;CT050023406;NORMAL;Si
1080;ZE-4651-1;21-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;STATION WA;31-03-2021;SU176002695;NORMAL;No
435;ZH-9143-K;15-03-2021;2021;47104;0;0;47104;CONTADO   ;PRESENCIAL;STATION WA;15-03-2021;VN111009306;NORMAL;No
1314;ZJ-4086-9;01-04-2021;2021;42224;84;635;42943;CONTADO   ;PRESENCIAL;CAMIONETA ;30-04-2021;CT166003606;NORMAL;No
852;ZK-6192-5;30-03-2021;2021;42037;0;0;42037;CONTADO   ;PRESENCIAL;STATION WA;31-03-2021;SU050005306;NORMAL;No
1095;ZK-6532-7;23-03-2021;2021;48980;0;0;48980;CONTADO   ;PRESENCIAL;STATION WA;31-03-2021;VN111009206;NORMAL;No
1196;ZL-7750-6;12-04-2021;2021;25489;51;383;25923;CONTADO   ;PRESENCIAL;AUTOMOVIL ;16-04-2021;SD111010806;NORMAL;No
573;ZN-3509-7;24-03-2021;2021;27680;0;0;27680;CONTADO   ;PRESENCIAL;CAMIONETA ;24-03-2021;CT176019206;NORMAL;No
720;ZP-3841-4;29-03-2021;2021;32654;0;0;32654;CONTADO   ;PRESENCIAL;CAMIONETA ;30-03-2021;CT225000406;NORMAL;No
586;ZR-4490-7;24-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;25-03-2021;HB235003206;NORMAL;No
844;ZR-9366-5;30-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;31-03-2021;SD235016106;NORMAL;No
1081;ZS-2221-5;22-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;31-03-2021;HB077011006;NORMAL;No
1548;ZS-2254-1;01-06-2021;2021;51489;0;772;52261;CONTADO   ;PRESENCIAL;MINIBUS   ;08-06-2021; ;NORMAL;No
651;ZS-3066-8;26-03-2021;2021;29931;0;0;29931;CONTADO   ;PRESENCIAL;CAMIONETA ;29-03-2021;CT176020206;NORMAL;No
524;ZT-1548-5;22-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;STATION WA;22-03-2021;SU059009106;NORMAL;No
1328;ZT-5686-6;01-04-2021;2021;25489;51;383;25923;CONTADO   ;PRESENCIAL;CAMIONETA ;30-04-2021;CT050021906;NORMAL;No
532;ZT-6006-5;22-03-2021;2021;28899;0;0;28899;CONTADO   ;PRESENCIAL;CAMIONETA ;22-03-2021;CT176019706;NORMAL;No
673;ZT-6331-5;26-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;29-03-2021;SD176020806;NORMAL;No
653;ZT-6403-6;26-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;29-03-2021;SD050017206;NORMAL;No
883;ZU-2441-1;30-03-2021;2021;47276;0;0;47276;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT166004607;NORMAL;No
2248;ZU-6225-9;30-09-2021;2021;52161;0;0;52161;CONTADO   ;PRESENCIAL;CAMION    ;05-10-2021; ;NORMAL;No
1220;ZU-8403-1;30-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;FURGON    ;26-04-2021;CO197001206;NORMAL;No
903;ZW-1752-2;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;31-03-2021;HB052011607;NORMAL;No
1481;ZW-4667-0;19-05-2021;2020;52996;1961;11541;66498;CONTADO   ;PRESENCIAL;STATION WA;19-05-2021;SU229019607;NORMAL;No
1482;ZW-4667-0;19-05-2021;2021;47104;283;1422;48809;CONTADO   ;PRESENCIAL;STATION WA;19-05-2021;SU229019607;NORMAL;No
2277;ZX-1624-6;07-10-2021;2021;25489;637;2743;28869;CONTADO   ;PRESENCIAL;AUTOMOVIL ;07-10-2021;SD077004806;NORMAL;No
1084;ZX-2123-1;22-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;FURGON    ;31-03-2021;VN166002306;NORMAL;No
1334;ZX-2204-1;01-04-2021;2021;36407;73;547;37027;CONTADO   ;PRESENCIAL;CAMIONETA ;30-04-2021;CT235010106;NORMAL;No
1362;ZX-3361-2;06-04-2021;2021;50150;100;754;51004;CONTADO   ;PRESENCIAL;STATION WA;30-04-2021;SU111005706;NORMAL;No
967;ZX-3715-4;31-03-2021;2021;13277;0;0;13277;1ª Cuota  ;PRESENCIAL;STATION WA;31-03-2021;SU111005006;NORMAL;No
1982;ZX-3715-4;11-08-2021;2021;13370;0;0;13370;2ª Cuota  ;PRESENCIAL;STATION WA;11-08-2021;SU111005006;NORMAL;No
